,naics_code,fiscal_year,base_and_all_options_value
420," BRICK, STONE, AND RELATED CONSTRUCTION MATERIAL WHOLESALERS",2005,0.0
421," BRICK, STONE, AND RELATED CONSTRUCTION MATERIAL WHOLESALERS",2003,0.0
422," BRICK, STONE, AND RELATED CONSTRUCTION MATERIAL WHOLESALERS",2001,0.0
423," BRICK, STONE, AND RELATED CONSTRUCTION MATERIAL WHOLESALERS",2000,0.0
424," LUMBER, PLYWOOD, MILLWORK, AND WOOD PANEL WHOLESALERS",2003,0.0
425," LUMBER, PLYWOOD, MILLWORK, AND WOOD PANEL WHOLESALERS",2002,0.0
426," LUMBER, PLYWOOD, MILLWORK, AND WOOD PANEL WHOLESALERS",2001,0.0
427," BRICK, STONE, AND RELATED CONSTRUCTION MATERIAL WHOLESALERS",2006,0.0
428, TIRE AND TUBE WHOLESALERS,2006,0.0
429, TIRE AND TUBE WHOLESALERS,2005,0.0
430, TIRE AND TUBE WHOLESALERS,2003,0.0
431, LINEN SUPPLY,2000,0.0
432, ,2001,0.0
433," GASKET, PACKING, AND SEALING DEVICE MANUFACTURING",2000,0.0
434, ALL OTHER MISCELLANEOUS MANUFACTURING,2002,0.0
435, ALL OTHER MISCELLANEOUS MANUFACTURING,2001,0.0
436, DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED),2001,0.0
437, WEB SEARCH PORTALS,2003,0.0
438, ALL OTHER TELECOMMUNICATIONS,2001,0.0
439, MARKING DEVICE MANUFACTURING,2002,0.0
440, LEAD PENCIL AND ART GOOD MANUFACTURING,2003,0.0
441, LEAD PENCIL AND ART GOOD MANUFACTURING,2002,0.0
442, COIN-OPERATED LAUNDRIES AND DRYCLEANERS,2003,0.0
443, COIN-OPERATED LAUNDRIES AND DRYCLEANERS,2002,0.0
444, LEAD PENCIL AND ART GOOD MANUFACTURING,2001,0.0
445, LEAD PENCIL AND ART GOOD MANUFACTURING,2000,0.0
446, PEN AND MECHANICAL PENCIL MANUFACTURING,2002,0.0
447, MARKING DEVICE MANUFACTURING,2001,0.0
448, WET CORN MILLING,2003,0.0
449, MUSICAL INSTRUMENT MANUFACTURING,2001,0.0
450, INDUSTRIAL LAUNDERERS,2000,0.0
451, TIRE AND TUBE WHOLESALERS,2001,0.0
452, MOTOR VEHICLE SUPPLIES AND NEW PARTS WHOLESALERS,2001,0.0
453, PHOTOFINISHING LABORATORIES (EXCEPT ONE-HOUR),2003,0.0
454, PHOTOFINISHING LABORATORIES (EXCEPT ONE-HOUR),2002,0.0
455, MOTOR VEHICLE SUPPLIES AND NEW PARTS WHOLESALERS,2000,0.0
456, AUTOMOBILE AND OTHER MOTOR VEHICLE WHOLESALERS,2006,0.0
457, AUTOMOBILE AND OTHER MOTOR VEHICLE WHOLESALERS,2000,0.0
458," FASTENER, BUTTON, NEEDLE, AND PIN MANUFACTURING",2001,0.0
459, CELLULAR AND OTHER WIRELESS TELECOMMUNICATIONS,2000,0.0
460, SATELLITE TELECOMMUNICATIONS,2001,0.0
461," OTHER FOUNDATION, STRUCTURE, AND BUILDING EXTERIOR CONTRACTORS",2002,0.0
462, PET CARE (EXCEPT VETERINARY) SERVICES,2003,0.0
463, BURIAL CASKET MANUFACTURING,2004,0.0
464, PET CARE (EXCEPT VETERINARY) SERVICES,2001,0.0
465, BURIAL CASKET MANUFACTURING,2002,0.0
466, BURIAL CASKET MANUFACTURING,2001,0.0
467, SATELLITE TELECOMMUNICATIONS,2000,0.0
468, RECREATIONAL AND VACATION CAMPS (EXCEPT CAMPGROUNDS),2001,0.0
469," WOOD TELEVISION, RADIO, AND SEWING MACHINE CABINET MANUFACTURING",2002,0.0
470, SOYBEAN PROCESSING,2000,0.0
471, DRIED AND DEHYDRATED FOOD MANUFACTURING,2002,0.0
472, DRIED AND DEHYDRATED FOOD MANUFACTURING,2003,0.0
473," OTHER DIRECT INSURANCE (EXCEPT LIFE, HEALTH, AND MEDICAL) CARRIERS",2001,0.0
474," OTHER DIRECT INSURANCE (EXCEPT LIFE, HEALTH, AND MEDICAL) CARRIERS",2002,0.0
475," OTHER DIRECT INSURANCE (EXCEPT LIFE, HEALTH, AND MEDICAL) CARRIERS",2003,0.0
476, CAR WASHES,2003,0.0
477, FLUID MILK MANUFACTURING,2000,0.0
478, FLUID MILK MANUFACTURING,2001,0.0
479, CAR WASHES,2002,0.0
480, CAR WASHES,2001,0.0
481, MOTOR VEHICLE AIR-CONDITIONING MANUFACTURING,2002,0.0
482, MOTOR VEHICLE AIR-CONDITIONING MANUFACTURING,2001,0.0
483, MOTOR VEHICLE METAL STAMPING,2004,0.0
484, CREAMERY BUTTER MANUFACTURING,2000,0.0
485, CREAMERY BUTTER MANUFACTURING,2001,0.0
486, DRIED AND DEHYDRATED FOOD MANUFACTURING,2001,0.0
487, DIRECT TITLE INSURANCE CARRIERS,2002,0.0
488, DIRECT PROPERTY AND CASUALTY INSURANCE CARRIERS,2002,0.0
489, DIRECT PROPERTY AND CASUALTY INSURANCE CARRIERS,2001,0.0
490, RAILROAD ROLLING STOCK MANUFACTURING,2001,0.0
491, INVESTMENT ADVICE,2002,0.0
492, INVESTMENT ADVICE,2003,0.0
493," TRUST, FIDUCIARY, AND CUSTODY ACTIVITIES",2001,0.0
494," TRUST, FIDUCIARY, AND CUSTODY ACTIVITIES",2002,0.0
495, FRUIT AND VEGETABLE CANNING,2000,0.0
496, FRUIT AND VEGETABLE CANNING,2001,0.0
497, MOTOR VEHICLE METAL STAMPING,2003,0.0
498, FRUIT AND VEGETABLE CANNING,2002,0.0
499, DIRECT LIFE INSURANCE CARRIERS,2001,0.0
500, DIRECT LIFE INSURANCE CARRIERS,2003,0.0
501, CONSUMER ELECTRONICS REPAIR AND MAINTENANCE,2000,0.0
502, GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,2000,0.0
503, SPECIALTY CANNING,2001,0.0
504, DIRECT HEALTH AND MEDICAL INSURANCE CARRIERS,2001,0.0
505, SPECIALTY CANNING,2003,0.0
506, DIRECT LIFE INSURANCE CARRIERS,2000,0.0
507, FROZEN SPECIALTY FOOD MANUFACTURING,2003,0.0
508, MOTOR VEHICLE METAL STAMPING,2002,0.0
509, MOTOR VEHICLE SEATING AND INTERIOR TRIM MANUFACTURING,2001,0.0
510, VEHICULAR LIGHTING EQUIPMENT MANUFACTURING,2001,0.0
511, ICE CREAM AND FROZEN DESSERT MANUFACTURING,2001,0.0
512, PENSION FUNDS,2001,0.0
513, PENSION FUNDS,2002,0.0
514, PENSION FUNDS,2003,0.0
515, GASOLINE ENGINE AND ENGINE PARTS MANUFACTURING,2001,0.0
516, GASOLINE ENGINE AND ENGINE PARTS MANUFACTURING,2000,0.0
517," CARBURETOR, PISTON, PISTON RING, AND VALVE MANUFACTURING",2001,0.0
518, AUTOMOTIVE GLASS REPLACEMENT SHOPS,2004,0.0
519, ANIMAL SLAUGHTERING AND PROCESSING,2001,0.0
520, ANIMAL (EXCEPT POULTRY) SLAUGHTERING,2001,0.0
521, ANIMAL (EXCEPT POULTRY) SLAUGHTERING,2002,0.0
522, ANIMAL (EXCEPT POULTRY) SLAUGHTERING,2003,0.0
523, AUTOMOTIVE GLASS REPLACEMENT SHOPS,2003,0.0
524, AUTOMOTIVE GLASS REPLACEMENT SHOPS,2002,0.0
525, ALL OTHER INSURANCE RELATED ACTIVITIES,2001,0.0
526, MOTOR VEHICLE STEERING AND SUSPENSION COMPONENTS (EXCEPT SPRING) MANUFACTURING,2004,0.0
527, THIRD PARTY ADMINISTRATION OF INSURANCE AND PENSION FUNDS,2001,0.0
528, THIRD PARTY ADMINISTRATION OF INSURANCE AND PENSION FUNDS,2000,0.0
529, CLAIMS ADJUSTING,2001,0.0
530, CLAIMS ADJUSTING,2002,0.0
531, CLAIMS ADJUSTING,2005,0.0
532, CHEESE MANUFACTURING,2000,0.0
533, CHEESE MANUFACTURING,2001,0.0
534, CHEESE MANUFACTURING,2002,0.0
535, CHEESE MANUFACTURING,2003,0.0
536, MOTOR VEHICLE METAL STAMPING,2001,0.0
537, AUTOMOTIVE OIL CHANGE AND LUBRICATION SHOPS,2004,0.0
538, AUTOMOTIVE OIL CHANGE AND LUBRICATION SHOPS,2002,0.0
539, AUTOMOTIVE OIL CHANGE AND LUBRICATION SHOPS,2001,0.0
540, MOTOR VEHICLE TRANSMISSION AND POWER TRAIN PARTS MANUFACTURING,2001,0.0
541," DRY, CONDENSED, AND EVAPORATED DAIRY PRODUCT MANUFACTURING",2000,0.0
542," DRY, CONDENSED, AND EVAPORATED DAIRY PRODUCT MANUFACTURING",2001,0.0
543, MOTOR VEHICLE TRANSMISSION AND POWER TRAIN PARTS MANUFACTURING,2000,0.0
544, MOTOR VEHICLE BRAKE SYSTEM MANUFACTURING,2001,0.0
545, AUTOMOTIVE OIL CHANGE AND LUBRICATION SHOPS,2003,0.0
546, FROZEN SPECIALTY FOOD MANUFACTURING,2002,0.0
547, FROZEN SPECIALTY FOOD MANUFACTURING,2001,0.0
548, RAILROAD ROLLING STOCK MANUFACTURING,2000,0.0
549, MORTGAGE AND NONMORTGAGE LOAN BROKERS,2003,0.0
550, REUPHOLSTERY AND FURNITURE REPAIR,2003,0.0
551, REUPHOLSTERY AND FURNITURE REPAIR,2001,0.0
552, METAL HOUSEHOLD FURNITURE MANUFACTURING,2000,0.0
553, OTHER ACTIVITIES RELATED TO CREDIT INTERMEDIATION,2000,0.0
554, BREAKFAST CEREAL MANUFACTURING,2000,0.0
555, BREAKFAST CEREAL MANUFACTURING,2001,0.0
556, BREAKFAST CEREAL MANUFACTURING,2002,0.0
557, BREAKFAST CEREAL MANUFACTURING,2003,0.0
558, OTHER ACTIVITIES RELATED TO CREDIT INTERMEDIATION,2001,0.0
559, OTHER ACTIVITIES RELATED TO CREDIT INTERMEDIATION,2004,0.0
560, INVESTMENT BANKING AND SECURITIES DEALING,2000,0.0
561, SECURITIES BROKERAGE,2002,0.0
562, SECURITIES BROKERAGE,2003,0.0
563, APPLIANCE REPAIR AND MAINTENANCE,2000,0.0
564, FATS AND OILS REFINING AND BLENDING,2003,0.0
565, FATS AND OILS REFINING AND BLENDING,2002,0.0
566, FATS AND OILS REFINING AND BLENDING,2001,0.0
567, FATS AND OILS REFINING AND BLENDING,2000,0.0
568, SOYBEAN PROCESSING,2001,0.0
569, SOYBEAN PROCESSING,2002,0.0
570, SOYBEAN PROCESSING,2003,0.0
571, ALL OTHER NONDEPOSITORY CREDIT INTERMEDIATION,2001,0.0
572, FOOTWEAR AND LEATHER GOODS REPAIR,2003,0.0
573, FOOTWEAR AND LEATHER GOODS REPAIR,2001,0.0
574, ALL OTHER NONDEPOSITORY CREDIT INTERMEDIATION,2003,0.0
575, SUGARCANE MILLS,2001,0.0
576, ALL OTHER NONDEPOSITORY CREDIT INTERMEDIATION,2004,0.0
577, OTHER OILSEED PROCESSING,2001,0.0
578, OTHER OILSEED PROCESSING,2002,0.0
579, OTHER OILSEED PROCESSING,2003,0.0
580, ALL OTHER NONDEPOSITORY CREDIT INTERMEDIATION,2005,0.0
581, MORTGAGE AND NONMORTGAGE LOAN BROKERS,2002,0.0
582, HOUSEHOLD FURNITURE (EXCEPT WOOD AND METAL) MANUFACTURING,2001,0.0
583, HOUSEHOLD FURNITURE (EXCEPT WOOD AND METAL) MANUFACTURING,2000,0.0
584, OTHER OILSEED PROCESSING,2000,0.0
585, SUGARCANE MILLS,2002,0.0
586, UPHOLSTERED HOUSEHOLD FURNITURE MANUFACTURING,2002,0.0
587, WOOD KITCHEN CABINET AND COUNTERTOP MANUFACTURING,2002,0.0
588, NONCHOCOLATE CONFECTIONERY MANUFACTURING,2001,0.0
589, NONCHOCOLATE CONFECTIONERY MANUFACTURING,2002,0.0
590, SECURITIES AND COMMODITY EXCHANGES,2003,0.0
591, NONCHOCOLATE CONFECTIONERY MANUFACTURING,2004,0.0
592, NONCHOCOLATE CONFECTIONERY MANUFACTURING,2005,0.0
593, NONCHOCOLATE CONFECTIONERY MANUFACTURING,2006,0.0
594, MISCELLANEOUS INTERMEDIATION,2002,0.0
595, SECURITIES AND COMMODITY EXCHANGES,2001,0.0
596, PORTFOLIO MANAGEMENT,2001,0.0
597," FROZEN FRUIT, JUICE, AND VEGETABLE MANUFACTURING",2002,0.0
598," FROZEN FRUIT, JUICE, AND VEGETABLE MANUFACTURING",2003,0.0
599, HOME AND GARDEN EQUIPMENT REPAIR AND MAINTENANCE,2002,0.0
600, HOME AND GARDEN EQUIPMENT REPAIR AND MAINTENANCE,2001,0.0
601, PORTFOLIO MANAGEMENT,2003,0.0
602, COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,2001,0.0
603, RAILROAD ROLLING STOCK MANUFACTURING,2003,0.0
604," FROZEN FRUIT, JUICE, AND VEGETABLE MANUFACTURING",2001,0.0
605," WOOD TELEVISION, RADIO, AND SEWING MACHINE CABINET MANUFACTURING",2001,0.0
606," MOTORCYCLE, BICYCLE, AND PARTS MANUFACTURING",2001,0.0
607, CONFECTIONERY MANUFACTURING FROM PURCHASED CHOCOLATE,2004,0.0
608, CANE SUGAR REFINING,2001,0.0
609, CANE SUGAR REFINING,2002,0.0
610, WOOD KITCHEN CABINET AND COUNTERTOP MANUFACTURING,2001,0.0
611, CANE SUGAR REFINING,2004,0.0
612, ALL OTHER TRANSPORTATION EQUIPMENT MANUFACTURING,2000,0.0
613, COMMODITY CONTRACTS DEALING,2002,0.0
614, COMMODITY CONTRACTS DEALING,2003,0.0
615, COMMODITY CONTRACTS BROKERAGE,2006,0.0
616, COMMODITY CONTRACTS DEALING,2004,0.0
617, CHOCOLATE AND CONFECTIONERY MANUFACTURING FROM CACAO BEANS,2002,0.0
618, CHOCOLATE AND CONFECTIONERY MANUFACTURING FROM CACAO BEANS,2003,0.0
619, COMMODITY CONTRACTS BROKERAGE,2001,0.0
620, COMMODITY CONTRACTS BROKERAGE,2002,0.0
621, CONFECTIONERY MANUFACTURING FROM PURCHASED CHOCOLATE,2001,0.0
622, CONFECTIONERY MANUFACTURING FROM PURCHASED CHOCOLATE,2002,0.0
623, COMMODITY CONTRACTS BROKERAGE,2003,0.0
624, COMMODITY CONTRACTS DEALING,2008,0.0
625, OTHER CONSTRUCTION MATERIAL WHOLESALERS,2001,0.0
626, TEXTILE BAG MILLS,2000,0.0
627, OFFICES OF OTHER HOLDING COMPANIES,2002,0.0
628, GROUND OR TREATED MINERAL AND EARTH MANUFACTURING,2001,0.0
629," OFFICES OF PHYSICAL, OCCUPATIONAL AND SPEECH THERAPISTS, AND AUDIOLOGISTS",2001,0.0
630," OFFICES OF PHYSICAL, OCCUPATIONAL AND SPEECH THERAPISTS, AND AUDIOLOGISTS",2000,0.0
631," FIBER CAN, TUBE, DRUM, AND SIMILAR PRODUCTS MANUFACTURING",2001,0.0
632," FIBER CAN, TUBE, DRUM, AND SIMILAR PRODUCTS MANUFACTURING",2003,0.0
633, CUT STONE AND STONE PRODUCT MANUFACTURING,2001,0.0
634, OFFICES OF PODIATRISTS,2001,0.0
635, GYPSUM PRODUCT MANUFACTURING,2003,0.0
636, GYPSUM PRODUCT MANUFACTURING,2002,0.0
637, NONFOLDING SANITARY FOOD CONTAINER MANUFACTURING,2001,0.0
638, NONFOLDING SANITARY FOOD CONTAINER MANUFACTURING,2002,0.0
639, NONFOLDING SANITARY FOOD CONTAINER MANUFACTURING,2003,0.0
640, GYPSUM PRODUCT MANUFACTURING,2001,0.0
641, NONFOLDING SANITARY FOOD CONTAINER MANUFACTURING,2005,0.0
642, LIME MANUFACTURING,2005,0.0
643, HISTORICAL SITES,2001,0.0
644, GROUND OR TREATED MINERAL AND EARTH MANUFACTURING,2002,0.0
645, MINERAL WOOL MANUFACTURING,2000,0.0
646, ALL OTHER MISCELLANEOUS NONMETALLIC MINERAL PRODUCT MANUFACTURING,2000,0.0
647, ROLLED STEEL SHAPE MANUFACTURING,2000,0.0
648, IRON AND STEEL PIPE AND TUBE MANUFACTURING FROM PURCHASED STEEL,2002,0.0
649, IRON AND STEEL PIPE AND TUBE MANUFACTURING FROM PURCHASED STEEL,2001,0.0
650, IRON AND STEEL PIPE AND TUBE MANUFACTURING FROM PURCHASED STEEL,2001,0.0
651, HISTORICAL SITES,2001,0.0
652, FOLDING PAPERBOARD BOX MANUFACTURING,2001,0.0
653, ELECTROMETALLURGICAL FERROALLOY PRODUCT MANUFACTURING,2003,0.0
654, LIME MANUFACTURING,2004,0.0
655, ELECTROMETALLURGICAL FERROALLOY PRODUCT MANUFACTURING,2002,0.0
656, OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),2001,0.0
657, HISTORICAL SITES,2000,0.0
658, OFFICES OF MENTAL HEALTH PRACTITIONERS (EXCEPT PHYSICIANS),2000,0.0
659, IRON AND STEEL MILLS,2000,0.0
660, SETUP PAPERBOARD BOX MANUFACTURING,2001,0.0
661, SETUP PAPERBOARD BOX MANUFACTURING,2002,0.0
662, SETUP PAPERBOARD BOX MANUFACTURING,2003,0.0
663, ELECTROMETALLURGICAL FERROALLOY PRODUCT MANUFACTURING,2001,0.0
664, ROLLED STEEL SHAPE MANUFACTURING,2001,0.0
665, LIME MANUFACTURING,2002,0.0
666, OTHER CONCRETE PRODUCT MANUFACTURING,2002,0.0
667, GLASS AND GLASS PRODUCT MANUFACTURING,2001,0.0
668," INDEPENDENT ARTISTS, WRITERS, AND PERFORMERS",2001,0.0
669, NONCLAY REFRACTORY MANUFACTURING,2004,0.0
670, NONCLAY REFRACTORY MANUFACTURING,2003,0.0
671, NONCLAY REFRACTORY MANUFACTURING,2002,0.0
672, NONCLAY REFRACTORY MANUFACTURING,2001,0.0
673, UNCOATED PAPER AND MULTIWALL BAG MANUFACTURING,2004,0.0
674, CLAY REFRACTORY MANUFACTURING,2005,0.0
675, CLAY REFRACTORY MANUFACTURING,2004,0.0
676, CLAY REFRACTORY MANUFACTURING,2002,0.0
677, LAMINATED ALUMINUM FOIL MANUFACTURING FOR FLEXIBLE PACKAGING USES,2002,0.0
678, LAMINATED ALUMINUM FOIL MANUFACTURING FOR FLEXIBLE PACKAGING USES,2003,0.0
679, LAMINATED ALUMINUM FOIL MANUFACTURING FOR FLEXIBLE PACKAGING USES,2005,0.0
680, LAMINATED ALUMINUM FOIL MANUFACTURING FOR FLEXIBLE PACKAGING USES,2006,0.0
681, OTHER STRUCTURAL CLAY PRODUCT MANUFACTURING,2003,0.0
682, FLAT GLASS MANUFACTURING,2003,0.0
683, FAMILY PLANNING CENTERS,2002,0.0
684, FAMILY PLANNING CENTERS,2001,0.0
685, OTHER PRESSED AND BLOWN GLASS AND GLASSWARE MANUFACTURING,2001,0.0
686, OTHER CONCRETE PRODUCT MANUFACTURING,2001,0.0
687, OTHER CONCRETE PRODUCT MANUFACTURING,2000,0.0
688, OTHER CONCRETE PRODUCT MANUFACTURING,2001,0.0
689, CONCRETE PIPE MANUFACTURING,2003,0.0
690, CONCRETE PIPE MANUFACTURING,2001,0.0
691, CONCRETE BLOCK AND BRICK MANUFACTURING,2003,0.0
692, READY-MIX CONCRETE MANUFACTURING,2001,0.0
693, LIME MANUFACTURING,2001,0.0
694, CEMENT MANUFACTURING,2001,0.0
695, GLASS PRODUCT MANUFACTURING MADE OF PURCHASED GLASS,2001,0.0
696, GLASS CONTAINER MANUFACTURING,2003,0.0
697, MUSEUMS,2001,0.0
698, GLASS CONTAINER MANUFACTURING,2002,0.0
699, GLASS CONTAINER MANUFACTURING,2001,0.0
700, OTHER PRESSED AND BLOWN GLASS AND GLASSWARE MANUFACTURING,2003,0.0
701, OTHER PRESSED AND BLOWN GLASS AND GLASSWARE MANUFACTURING,2002,0.0
702, CEMENT AND CONCRETE PRODUCT MANUFACTURING,2001,0.0
703, SURFACE-COATED PAPERBOARD MANUFACTURING,2002,0.0
704, OFFICES OF OPTOMETRISTS,2000,0.0
705, STEEL WIRE DRAWING,2001,0.0
706, MANUFACTURED HOME (MOBILE HOME) MANUFACTURING,2001,0.0
707," SECONDARY SMELTING, REFINING, AND ALLOYING OF NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM)",2002,0.0
708," SECONDARY SMELTING, REFINING, AND ALLOYING OF NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM)",2001,0.0
709, EDUCATIONAL SUPPORT SERVICES,2001,0.0
710," NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM) ROLLING, DRAWING, AND EXTRUDING",2002,0.0
711," NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM) ROLLING, DRAWING, AND EXTRUDING",2001,0.0
712," SECONDARY SMELTING, REFINING, AND ALLOYING OF COPPER",2003,0.0
713," SECONDARY SMELTING, REFINING, AND ALLOYING OF COPPER",2002,0.0
714," SECONDARY SMELTING, REFINING, AND ALLOYING OF COPPER",2001,0.0
715, OFFICES OF PHYSICIANS,2001,0.0
716, OFFICES OF PHYSICIANS,2003,0.0
717, COPPER WIRE (EXCEPT MECHANICAL) DRAWING,2002,0.0
718, COPPER WIRE (EXCEPT MECHANICAL) DRAWING,2001,0.0
719, OFFICES OF DENTISTS,2001,0.0
720, NATURE PARKS AND OTHER SIMILAR INSTITUTIONS,2003,0.0
721," SECONDARY SMELTING, REFINING, AND ALLOYING OF NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM)",2003,0.0
722, IRON FOUNDRIES,2001,0.0
723, IRON FOUNDRIES,2002,0.0
724, STEEL INVESTMENT FOUNDRIES,2001,0.0
725, ALUMINUM FOUNDRIES (EXCEPT DIE-CASTING),2001,0.0
726, NONFERROUS (EXCEPT ALUMINUM) DIE-CASTING FOUNDRIES,2003,0.0
727, NONFERROUS (EXCEPT ALUMINUM) DIE-CASTING FOUNDRIES,2002,0.0
728, NONFERROUS (EXCEPT ALUMINUM) DIE-CASTING FOUNDRIES,2001,0.0
729, OTHER MILLWORK (INCLUDING FLOORING),2001,0.0
730, OTHER MILLWORK (INCLUDING FLOORING),2002,0.0
731, ALUMINUM DIE-CASTING FOUNDRIES,2004,0.0
732, OFFICES OF DENTISTS,2001,0.0
733, ALUMINUM DIE-CASTING FOUNDRIES,2003,0.0
734, ALUMINUM DIE-CASTING FOUNDRIES,2001,0.0
735, STEEL FOUNDRIES (EXCEPT INVESTMENT),2002,0.0
736, STEEL FOUNDRIES (EXCEPT INVESTMENT),2001,0.0
737, STEEL INVESTMENT FOUNDRIES,2005,0.0
738, STEEL INVESTMENT FOUNDRIES,2003,0.0
739, STEEL INVESTMENT FOUNDRIES,2002,0.0
740, AMUSEMENT AND THEME PARKS,2003,0.0
741, ALUMINUM DIE-CASTING FOUNDRIES,2002,0.0
742, OFFICES OF OPTOMETRISTS,2001,0.0
743, NATURE PARKS AND OTHER SIMILAR INSTITUTIONS,2002,0.0
744, OFFICES OF CHIROPRACTORS,2000,0.0
745, ZOOS AND BOTANICAL GARDENS,2002,0.0
746, ZOOS AND BOTANICAL GARDENS,2001,0.0
747, SECONDARY SMELTING AND ALLOYING OF ALUMINUM,2005,0.0
748, NEWSPRINT MILLS,2002,0.0
749, NEWSPRINT MILLS,2003,0.0
750, SECONDARY SMELTING AND ALLOYING OF ALUMINUM,2002,0.0
751, SECONDARY SMELTING AND ALLOYING OF ALUMINUM,2001,0.0
752, PRIMARY ALUMINUM PRODUCTION,2003,0.0
753, PRIMARY ALUMINUM PRODUCTION,2002,0.0
754, PRIMARY ALUMINUM PRODUCTION,2001,0.0
755, PAPERBOARD MILLS,2001,0.0
756, PAPERBOARD MILLS,2002,0.0
757, ALUMINA REFINING,2003,0.0
758, ALUMINA REFINING,2002,0.0
759, ALUMINA REFINING,2001,0.0
760," ALUMINUM SHEET, PLATE, AND FOIL MANUFACTURING",2001,0.0
761," ALUMINUM SHEET, PLATE, AND FOIL MANUFACTURING",2002,0.0
762, ZOOS AND BOTANICAL GARDENS,2005,0.0
763, OFFICES OF CHIROPRACTORS,2004,0.0
764," COPPER ROLLING, DRAWING, AND EXTRUDING",2003,0.0
765," COPPER ROLLING, DRAWING, AND EXTRUDING",2002,0.0
766," COPPER ROLLING, DRAWING, AND EXTRUDING",2001,0.0
767, PRIMARY SMELTING AND REFINING OF COPPER,2006,0.0
768, NATURE PARKS AND OTHER SIMILAR INSTITUTIONS,2001,0.0
769, PRIMARY SMELTING AND REFINING OF COPPER,2005,0.0
770, PRIMARY SMELTING AND REFINING OF COPPER,2004,0.0
771, ALL OTHER MISCELLANEOUS WOOD PRODUCT MANUFACTURING,2000,0.0
772, PRIMARY SMELTING AND REFINING OF COPPER,2003,0.0
773, PULP MILLS,2003,0.0
774, PRIMARY SMELTING AND REFINING OF COPPER,2002,0.0
775, PRIMARY SMELTING AND REFINING OF COPPER,2001,0.0
776, OTHER ALUMINUM ROLLING AND DRAWING,2002,0.0
777, OTHER ALUMINUM ROLLING AND DRAWING,2001,0.0
778, OFFICES OF CHIROPRACTORS,2001,0.0
779, OFFICES OF CHIROPRACTORS,2003,0.0
780, PULP MILLS,2002,0.0
781, SURFACE-COATED PAPERBOARD MANUFACTURING,2005,0.0
782, OTHER STRUCTURAL CLAY PRODUCT MANUFACTURING,2002,0.0
783, DIE-CUT PAPER AND PAPERBOARD OFFICE SUPPLIES MANUFACTURING,2000,0.0
784, SYNTHETIC RUBBER MANUFACTURING,2001,0.0
785, SYNTHETIC RUBBER MANUFACTURING,2000,0.0
786, DANCE COMPANIES,2003,0.0
787, OTHER COMMERCIAL PRINTING,2000,0.0
788, ETHYL ALCOHOL MANUFACTURING,2005,0.0
789, ETHYL ALCOHOL MANUFACTURING,2004,0.0
790, ETHYL ALCOHOL MANUFACTURING,2003,0.0
791, ETHYL ALCOHOL MANUFACTURING,2002,0.0
792, OTHER SPECTATOR SPORTS,2001,0.0
793, OTHER SPECTATOR SPORTS,2000,0.0
794, TRADEBINDING AND RELATED WORK,2000,0.0
795, TRADEBINDING AND RELATED WORK,2001,0.0
796, TRADEBINDING AND RELATED WORK,2002,0.0
797, TRADEBINDING AND RELATED WORK,2003,0.0
798, CYCLIC CRUDE AND INTERMEDIATE MANUFACTURING,2005,0.0
799, CELLULOSIC ORGANIC FIBER MANUFACTURING,2001,0.0
800," BLANKBOOK, LOOSELEAF BINDERS, AND DEVICES MANUFACTURING",2002,0.0
801," BLANKBOOK, LOOSELEAF BINDERS, AND DEVICES MANUFACTURING",2001,0.0
802, CELLULOSIC ORGANIC FIBER MANUFACTURING,2002,0.0
803, THEATER COMPANIES AND DINNER THEATERS,2003,0.0
804, PESTICIDE AND OTHER AGRICULTURAL CHEMICAL MANUFACTURING,2000,0.0
805, PESTICIDE AND OTHER AGRICULTURAL CHEMICAL MANUFACTURING,2001,0.0
806, MANIFOLD BUSINESS FORMS PRINTING,2002,0.0
807, MANIFOLD BUSINESS FORMS PRINTING,2003,0.0
808, FERTILIZER (MIXING ONLY) MANUFACTURING,2003,0.0
809, FERTILIZER (MIXING ONLY) MANUFACTURING,2002,0.0
810, CYCLIC CRUDE AND INTERMEDIATE MANUFACTURING,2003,0.0
811, PHOSPHATIC FERTILIZER MANUFACTURING,2005,0.0
812, NITROGENOUS FERTILIZER MANUFACTURING,2003,0.0
813, NITROGENOUS FERTILIZER MANUFACTURING,2002,0.0
814, NITROGENOUS FERTILIZER MANUFACTURING,2001,0.0
815, NONCELLULOSIC ORGANIC FIBER MANUFACTURING,2003,0.0
816, NONCELLULOSIC ORGANIC FIBER MANUFACTURING,2001,0.0
817, CELLULOSIC ORGANIC FIBER MANUFACTURING,2003,0.0
818, OTHER SPECTATOR SPORTS,2004,0.0
819, PHOSPHATIC FERTILIZER MANUFACTURING,2001,0.0
820, THEATER COMPANIES AND DINNER THEATERS,2001,0.0
